year,paper_id,title,authors,abstract,keywords,has_croissant,croissant_url,dataset_url,openreview_url,pdf_url,is_competition_paper
2025,khzyK7RuzJ,Alchemist: Turning Public Text-to-Image Data into Generative Gold,Valerii Startsev; Alexander Ustyuzhanin; Alexey Kirillov; Dmitry Baranchuk; Sergey Kastryulin,"Pre-training equips text-to-image (T2I) models with broad world knowledge, but this alone is often insufficient to achieve high aesthetic quality and alignment. 
Consequently, supervised fine-tuning (SFT) is crucial for further refinement. 
However, its effectiveness highly depends on the quality of the fine-tuning dataset.
Existing public SFT datasets frequently target narrow domains (e.g., anime or specific art styles), and the creation of high-quality, general-purpose SFT datasets remains a significant challenge.
Current curation methods are often costly and struggle to identify truly impactful samples.
This challenge is further complicated by the scarcity of public general-purpose datasets, as leading models often rely on large, proprietary, and poorly documented internal data, hindering broader research progress.
This paper introduces a novel methodology for creating general-purpose SFT datasets by leveraging a pre-trained generative model as an estimator of high-impact training samples. 
We apply this methodology to construct and release Alchemist, a compact (3,350 samples) yet highly effective SFT dataset. 
Experiments demonstrate that Alchemist substantially improves the generative quality of five public T2I models while preserving diversity and style. 
Additionally, we release the fine-tuned models' weights to the public.",T2I-generative modeling; supervised fine-tuning,True,https://openreview.net/attachment?id=khzyK7RuzJ&name=croissant_file,https://huggingface.co/datasets/yandex/alchemist,https://openreview.net/forum?id=khzyK7RuzJ,https://openreview.net/pdf?id=khzyK7RuzJ,True
2025,NheuvQEWDt,SmokeViz: A Large-Scale Satellite Dataset for Wildfire Smoke Detection and Segmentation,Rey Koki; Michael McCabe; Dhruv Kedar; Josh Myers-Dean; Annabel Wade; Jebb Q. Stewart; Christina Kumler-Bonfanti; Jed Brown,"The global rise in wildfire frequency and intensity over the past decade underscores the need for improved fire monitoring techniques. To advance deep learning research on wildfire detection and its associated human health impacts, we introduce **SmokeViz**, a large-scale machine learning dataset of smoke plumes in satellite imagery. The dataset is derived from expert annotations created by smoke analysts at the National Oceanic and Atmospheric Administration, which provide coarse temporal and spatial approximations of smoke presence. To enhance annotation precision, we propose **pseudo-label dimension reduction (PLDR)**, a generalizable method that applies pseudo-labeling to refine datasets with mismatching temporal and/or spatial resolutions. Unlike typical pseudo-labeling applications that aim to increase the number of labeled samples, PLDR maintains the original labels but increases the dataset quality by solving for intermediary pseudo-labels (IPLs) that align each annotation to the most representative input data. For SmokeViz, a parent model produces IPLs to identify the single satellite image within each annotations time window that best corresponds with the smoke plume. This refinement process produces a succinct and relevant deep learning dataset consisting of over 160,000 manual annotations. The SmokeViz dataset is expected to be a valuable resource to develop further wildfire-related machine learning models and is publicly available at \url{https://noaa-gsl-experimental-pds.s3.amazonaws.com/index.html#SmokeViz/}.",wildfire smoke; deep learning; dataset; remote sensing; satellite; semi-supervised learning,True,https://openreview.net/attachment?id=NheuvQEWDt&name=croissant_file,https://noaa-gsl-experimental-pds.s3.amazonaws.com/index.html#SmokeViz/,https://openreview.net/forum?id=NheuvQEWDt,https://openreview.net/pdf?id=NheuvQEWDt,False
2025,Gy67Zh5X1i,OpenUnlearning: Accelerating LLM Unlearning via Unified Benchmarking of Methods and Metrics,Vineeth Dorna; Anmol Reddy Mekala; Wenlong Zhao; Andrew McCallum; J Zico Kolter; Zachary Chase Lipton; Pratyush Maini,"Robust unlearning is crucial for safely deploying large language models (LLMs) in environments where data privacy, model safety, and regulatory compliance must be ensured. Yet the task is inherently challenging, partly due to difficulties in reliably measuring whether unlearning has truly occurred. Moreover, fragmentation in current methodologies and inconsistent evaluation metrics hinder comparative analysis and reproducibility. To unify and accelerate research efforts, we introduce OpenUnlearning, a standardized and extensible framework designed explicitly for benchmarking both LLM unlearning methods and metrics. OpenUnlearning integrates 13 state-of-the-art unlearning algorithms and 16 diverse evaluations across 3 leading benchmarks (TOFU, MUSE, and WMDP) and also enables analyses of forgetting behaviors across 450+ publicly released checkpoints. Leveraging OpenUnlearning, we propose a novel meta-evaluation benchmark focused specifically on assessing the faithfulness and robustness of evaluation metrics themselves. We also benchmark diverse unlearning methods and provide a comparative analysis against an extensive evaluation suite. Overall, we establish a clear, community-driven pathway toward rigorous development in LLM unlearning research.",LLM unlearning,True,https://openreview.net/attachment?id=Gy67Zh5X1i&name=croissant_file,https://huggingface.co/open-unlearning,https://openreview.net/forum?id=Gy67Zh5X1i,https://openreview.net/pdf?id=Gy67Zh5X1i,False
2025,REG4cJItSZ,Benchmarking Egocentric Multimodal Goal Inference for Assistive Wearable Agents,Vijay Veerabadran; Fanyi Xiao; Nitin Kamra; Pedro Matias; Joy Chen; Caley Drooff; Brett D Roads; Riley Williams; Ethan Henderson; Xuanyi Zhao; Kevin Carlberg; Joseph Tighe; Karl Ridgeway,"There has recently been a surge of interest in Wearable Assistant Agents: agents embodied in a wearable form factor such as smart glasses, who can take actions toward a user’s stated goal — a high-level language-expressed command such as “where did I leave my keys?”, “Text Alice I will be late”, or “What’s the weather in Cancun?”. In this work, we consider the complementary problem of eliminating the effort required to interact with such an agent by proactively inferring the user’s goal from multimodal contextual observations. As vision-language models (VLMs) hold strong potential to ultimately solve this problem, our work focuses on creating a strong benchmark to measure progress toward this end. Given the limited prior work in this area, establishing the benchmark required collecting a novel multimodal goal-inference dataset; our dataset comprises ~30 hours of data from 363 participants across 3,482 recordings, featuring ground-truth reference goals alongside accompanying visual, audio, digital, and longitudinal contextual observations. We ran a human predictability study, where we found that humans set a strong baseline that comprises a de facto upper bound on model performance: they show multiple choice question (MCQ) accuracy of 93%, with the best VLM achieving about 84% accuracy. However, MCQ assesses discrimination, not the model’s ultimate task of generating the goal through open-ended text generation. Through a meta-evaluation, we find that a VLM judging the generated goals is as good as a human judge if it has access to a human-authored script of the video or a correct reference goal. Finally, we evaluate several families of modern vision-language models on the benchmark, showing that larger models have a significant performance advantage, but are still far from being practically useful, as they produce relevant goals only  ~57% of the time. The best-performing smaller models—whose size makes them better suited to wearable applications—perform significantly worse than their counterparts, generating  ~49% accuracy on the benchmark. Through a modality ablation, we show that models benefit from extra information in relevant modalities with minimal performance degradation from irrelevant modalities, but don’t gain as much when noisy modalities are included (e.g., in the case of digital context when most of the app state is irrelevant).",egocentric vision; goal inference; wearable agents; benchmarks; egocentric video understanding; multi-modal; egocentric,True,https://openreview.net/attachment?id=REG4cJItSZ&name=croissant_file,https://dl.fbaipublicfiles.com/wagibench/ob2.tar.gz,https://openreview.net/forum?id=REG4cJItSZ,https://openreview.net/pdf?id=REG4cJItSZ,False
2025,nmLRxSLhua,A Dataset for Distilling Knowledge Priors from Literature for Therapeutic Design,Haydn Thomas Jones; Natalie Maus; Josh magnus Ludan; Maggie Ziyu Huan; Jiaming Liang; Marcelo Der Torossian Torres; Jiatao Liang; Zachary Ives; Yoseph Barash; Cesar de la Fuente-Nunez; Jacob R. Gardner; Mark Yatskar,"AI-driven discovery can greatly reduce design time and enhance new therapeutics' effectiveness. Models using simulators explore broad design spaces but risk violating implicit constraints due to a lack of experimental priors. For example, in a new analysis across diverse models on the GuacaMol benchmark using supervised classifiers, over 60\% of molecules proposed had a high probability of being mutagenic. In this work, we introduce Medex, a dataset of priors for design problems extracted from literature describing compounds used in lab settings. It is constructed with LLM pipelines for discovering therapeutic entities in relevant paragraphs and summarizing information in concise fair-use facts. Medex consists of 32.3 million pairs of natural language facts, and appropriate entity representations (i.e. SMILES or RefSeq IDs). To demonstrate the potential of the data, we train LLM, CLIP, and LLaVA architectures to reason jointly about text and design targets and evaluate on tasks from the Therapeutic Data Commons (TDC). Medex is highly effective for creating models with strong priors: in supervised prediction problems that use our data for pretraining, our best models with 15M learnable parameters outperform larger 2B TxGemma on both regression and classification TDC tasks, and perform comparably to 9B models on average. Models built with Medex can be used as constraints while optimizing for novel molecules in GuacaMol, resulting in proposals that are safer and nearly as effective. We release our dataset on HuggingFace at https://huggingface.co/datasets/DocAndDesign/Medex, and will provide expanded versions as the available literature grows.",scientific discovery; ai for science; knowledge,True,https://openreview.net/attachment?id=nmLRxSLhua&name=croissant_file,https://huggingface.co/datasets/medexanon/Medex,https://openreview.net/forum?id=nmLRxSLhua,https://openreview.net/pdf?id=nmLRxSLhua,False
2025,Gi1HtsTAkv,"PF∆: A Benchmark Dataset for Power Flow under Load, Generation, and Topology Variations",Ana K. Rivera; Anvita Bhagavathula; Alvaro Carbonero; Priya L. Donti,"Power flow (PF) calculations are the backbone of real-time grid operations, across workflows such as contingency analysis (where repeated PF evaluations assess grid security under outages) and topology optimization (which involves PF-based searches over combinatorially large action spaces). Running these calculations at operational timescales or across large evaluation spaces remains a major computational bottleneck. Additionally, growing uncertainty in power system operations from the integration of renewables and climate-induced extreme weather also calls for tools that can accurately and efficiently simulate a wide range of scenarios and operating conditions. Machine learning methods offer a potential speedup over traditional solvers, but their performance has not been systematically assessed on benchmarks that capture real-world variability. This paper introduces PF∆, a benchmark dataset for power flow that captures diverse variations in load, generation, and topology. PF∆ contains 859,800 solved power flow instances spanning six different bus system sizes, capturing three types of contingency scenarios (N , N –1, and N –2), and including close-to-infeasible cases near steady-state voltage stability limits. We evaluate traditional solvers and GNN-based methods, highlighting key areas where existing approaches struggle, and identifying open problems for future research. Our dataset is available at https://huggingface.co/datasets/pfdelta/pfdelta/tree/main and our code with data generation scripts and model implementations is at https: //github.com/MOSSLab-MIT/pfdelta",Machine learning for power flow; Graph neural networks; Benchmarking,True,https://openreview.net/attachment?id=Gi1HtsTAkv&name=croissant_file,https://huggingface.co/datasets/pfdelta/pfdelta/tree/main,https://openreview.net/forum?id=Gi1HtsTAkv,https://openreview.net/pdf?id=Gi1HtsTAkv,False
2025,SRP9tz3hYs,IRRISIGHT: A Large-Scale Multimodal Dataset and Scalable Pipeline to Address Irrigation and Water Management in Agriculture,Nibir Chandra Mandal; Oishee Bintey Hoque; Mandy L Wilson; Samarth Swarup; Sayjro K Nouwakpo; Abhijin Adiga; Madhav Marathe,"The lack of fine-grained, large-scale datasets on water availability presents a critical barrier to applying machine learning (ML) for agricultural water management. Since there are multiple natural and anthropogenic factors that influence water availability, incorporating diverse multimodal features can significantly improve modeling performance. However, integrating such heterogeneous data is challenging due to spatial misalignments, inconsistent formats, semantic label ambiguities, and class imbalances. To address these challenges, we introduce IRRISIGHT, a large-scale, multimodal dataset spanning 20 U.S. states. It consists of 1.4 million pixel-aligned 224×224 patches that fuse satellite imagery with rich environmental attributes. We develop a robust geospatial fusion pipeline that aligns raster, vector, and point-based data on a unified 10m grid, and employ domain-informed structured prompts to convert tabular attributes into natural language. With irrigation type classification as a representative problem, the dataset is AI-ready, offering a spatially disjoint train/test split and extensive benchmarking with both vision and vision–language models. Our results demonstrate that multimodal representations substantially improve model performance, establishing a foundation for future research on water availability.
https://github.com/Nibir088/IRRISIGHT
https://huggingface.co/datasets/OBH30/IRRISIGHT",Remote Sensing; Multimodal Dataset; Vision; LLM,True,https://openreview.net/attachment?id=SRP9tz3hYs&name=croissant_file,https://huggingface.co/datasets/OBH30/IRRISIGHT,https://openreview.net/forum?id=SRP9tz3hYs,https://openreview.net/pdf?id=SRP9tz3hYs,False
2025,1ybOI1VvQL,Fixing It in Post: A Comparative Study of LLM Post-Training Data Quality and Model Performance,Aladin Djuhera; Swanand Ravindra Kadhe; Syed Zawad; Farhan Ahmed; Heiko Ludwig; Holger Boche,"Recent work on large language models (LLMs) has increasingly focused on post-training and alignment with datasets curated to enhance instruction following, world knowledge, and specialized skills. However, most post-training datasets used in leading open- and closed-source LLMs remain inaccessible to the public, with limited information about their construction process. This lack of transparency has motivated the recent development of open-source post-training corpora. While training on these open alternatives can yield performance comparable to that of leading models, systematic comparisons remain challenging due to the significant computational cost of conducting them rigorously at scale, and are therefore largely absent. As a result, it remains unclear how specific samples, task types, or curation strategies influence downstream performance when assessing data quality. In this work, we conduct the first comprehensive side-by-side analysis of two prominent open post-training datasets: Tulu-3-SFT-Mix and SmolTalk. Using the Magpie framework, we annotate each sample with detailed quality metrics, including turn structure (single-turn vs. multi-turn), task category, input quality, and response quality, and we derive statistics that reveal structural and qualitative similarities and differences between the two datasets. Based on these insights, we design a principled curation recipe that produces a new data mixture, **TuluTalk**, which contains 14% fewer samples than either source dataset while matching or exceeding their performance on key benchmarks. Our findings offer actionable insights for constructing more effective post-training datasets that improve model performance within practical resource limits. To support future research, we publicly release both the annotated source datasets and our curated TuluTalk mixture.",post-training; data quality; large language models; data annotation,True,https://openreview.net/attachment?id=1ybOI1VvQL&name=croissant_file,https://huggingface.co/datasets/aladinDJ/tulutalk-annotated,https://openreview.net/forum?id=1ybOI1VvQL,https://openreview.net/pdf?id=1ybOI1VvQL,False
2025,BH2miB6Smc,TreeFinder: A US-Scale Benchmark Dataset for Individual Tree Mortality Monitoring Using High-Resolution Aerial Imagery,Zhihao Wang; Cooper Li; Ruichen Wang; Lei Ma; George Hurtt; Xiaowei Jia; Gengchen Mai; Zhili Li; Yiqun Xie,"Monitoring individual tree mortality at scale has been found to be crucial for understanding forest loss, ecosystem resilience, carbon fluxes, and climate-induced impacts. However, the fine-granularity monitoring faces major challenges on both the data and methodology sides because: (1) finding isolated individual-level tree deaths requires high-resolution remote sensing images with broad coverage, and (2) compared to regular geo-objects (e.g., buildings), dead trees often exhibit weaker contrast and high variability across tree types, landscapes and ecosystems. Existing datasets on tree mortality primarily rely on moderate-resolution satellite imagery (e.g., 30m resolution), which aims to detect large-patch wipe-outs but is unable to recognize individual-level tree mortality events. Several efforts have explored alternatives via very-high-resolution drone imagery. However, drone images are highly expensive and can only be collected at local scales, which are therefore not suitable for national-scale applications and beyond. To bridge the gaps,
we introduce TreeFinder, the first high-resolution remote sensing benchmark dataset designed for individual-level tree mortality mapping across the Contiguous United States (CONUS). Specifically, the dataset uses NAIP imagery at 0.6m resolution that provides wall-to-wall coverage of the entire CONUS. TreeFinder contains images with pixel-level labels generated via extensive manual annotation that covers forested areas in 48 states with over 23,000 hectares. All annotations are rigorously validated using multi-temporal NAIP images and auxiliary vegetation indices from remote sensing imagery. Moreover, TreeFinder includes multiple evaluation scenarios to test the models' ability in generalizing across different geographic regions, climate zones, and forests with different plant function types. Finally, we develop benchmarks using a suite of semantic segmentation models, including both convolutional architectures and more recent foundation models based on vision transformers for general and remote sensing images. Our dataset and code are publicly available on Kaggle and GitHub: https://www.kaggle.com/datasets/zhihaow/tree-finder and https://github.com/zhwang0/treefinder.",Tree mortality; dead tree segmentation; NAIP; US,True,https://openreview.net/attachment?id=BH2miB6Smc&name=croissant_file,https://www.kaggle.com/datasets/zhihaow/tree-finder,https://openreview.net/forum?id=BH2miB6Smc,https://openreview.net/pdf?id=BH2miB6Smc,False
2025,M07aAJKH8B,"CarbonGlobe: A Global-Scale, Multi-Decade Dataset and Benchmark for Carbon Forecasting in Forest Ecosystems",Zhihao Wang; Lei Ma; George Hurtt; Xiaowei Jia; Yanhua Li; Ruohan Li; Zhili Li; Shuo Xu; Yiqun Xie,"Forest ecosystems play a critical role in the Earth system as major carbon sinks that are essential for carbon neutralization and climate change mitigation. However, the Earth has undergone significant deforestation and forest degradation, and the remaining forested areas are also facing increasing pressures from socioeconomic factors and climate change, potentially pushing them towards tipping points.
Responding to the grand challenge, a theory-based Ecosystem Demography (ED) model has been continuously developed over the past two decades and serves as a key component in major initiatives, including the Global Carbon Budget, NASA Carbon Monitoring System, and US Greenhouse Gas Center. Despite its growing importance in combating climate change and shaping carbon policies, ED's expensive computation significantly limits its ability to estimate carbon dynamics at the global scale with high spatial resolution.
Recently, machine learning (ML) models have shown promising potential in approximating theory-based models with interesting success in various domains including weather forecasting, thanks to the open-source benchmark datasets made available.
However, there are currently no publicly available ML-ready datasets for global carbon dynamics forecasting in forest ecosystems. The limited data availability hinders the development of corresponding ML emulators. Furthermore, the inputs needed for running ED are highly complex with over a hundred variables from various remote sensing products. To bridge the gap, we develop a new ML-ready benchmark dataset, \textit{CarbonGlobe}, for carbon dynamics forecasting, featuring that: (1) the data has a global-scale coverage at 0.5$^\circ$ resolution; (2) the temporal range spans 40 years; (3) the inputs integrate extensive multi-source data from different sensing products, with calibrated outputs from ED; (4) the data is formatted in ML-ready forms and split into different evaluation scenarios based on climate conditions, etc.; (5) a set of problem-driven metrics is designed to develop benchmarks using various ML models to best align with the needs of downstream applications. Our dataset and code are publicly available on Kaggle and GitHub: https://www.kaggle.com/datasets/zhihaow/carbonglobe and https://github.com/zhwang0/carbon-globe.",Long-term time-series forecasting; carbon forecasting; ecosystem modeling,True,https://openreview.net/attachment?id=M07aAJKH8B&name=croissant_file,https://www.kaggle.com/datasets/zhihaow/carbonglobe,https://openreview.net/forum?id=M07aAJKH8B,https://openreview.net/pdf?id=M07aAJKH8B,True
2025,LhbYJJ3MFd,EyeBench: Predictive Modeling from Eye Movements in Reading,Omer Shubi; David Robert Reich; Keren Gruteke Klein; Yuval Angel; Paul Prasse; Lena Ann Jäger; Yevgeni Berzak,"We present EyeBench, the first benchmark designed to evaluate machine learning models that decode cognitive and linguistic information from eye movements during reading. EyeBench offers an accessible entry point to the challenging and underexplored domain of modeling eye tracking data paired with text, aiming to foster innovation at the intersection of multimodal AI and cognitive science. The benchmark provides a standardized evaluation framework for predictive models, covering a diverse set of datasets and tasks, ranging from assessment of reading comprehension to detection of developmental dyslexia. Progress on the EyeBench challenge will pave the way for both practical real-world applications, such as adaptive user interfaces and personalized education, and scientific advances in understanding human language processing. The benchmark is released as an open-source software package which includes data downloading and harmonization scripts, baselines and state-of-the-art models, as well as evaluation code, publicly available at https://github.com/EyeBench/eyebench.",eye tracking; eye movements in reading; multimodal learning; cognitive modeling; human language processing; benchmark,False,,,https://openreview.net/forum?id=LhbYJJ3MFd,https://openreview.net/pdf?id=LhbYJJ3MFd,True
2025,M4r6dqzsS2,Towards Automated Petrography,Isai Daniel Chacón Silva; Paola Ruiz Puentes; Jillian Pearse; Pablo Arbelaez,"Petrography is a branch of geology that analyzes the mineralogical composition of rocks from microscopical thin section samples. It is essential for understanding rock properties across geology, archaeology, engineering, mineral exploration, and the oil industry. However, petrography is a labor-intensive task requiring experts to conduct detailed visual examinations of thin section samples through optical polarization microscopes, thus hampering scalability and highlighting the need for automated techniques. To address this challenge, we introduce the Large-scale Imaging and Thin section Optical-polarization Set (LITHOS), the largest and most diverse publicly available experimental framework for automated petrography. LITHOS includes 211,604 high-resolution RGB patches of polarized light and 105,802 expert-annotated grains across 25 mineral categories. Each annotation consists of the mineral class, spatial coordinates, and expert-defined major and minor axes represented as intersecting vector paths, capturing grain geometry and orientation. We evaluate multiple deep learning techniques for mineral classification in LITHOS and propose a dual-encoder transformer architecture that integrates both polarization modalities as a strong baseline for future reference. Our method consistently outperforms single-polarization models, demonstrating the value of polarization synergy in mineral classification. We have made the LITHOS Benchmark publicly available, comprising our dataset, code, and pretrained models, to foster reproducibility and further research in automated petrographic analysis.",benchmark; classification; petrography; polarization; thin section; transformers,True,https://openreview.net/attachment?id=M4r6dqzsS2&name=croissant_file,https://kaggle.com/datasets/f1caa92f0ca6bace86fc8fa6d557d3cac4d2cfe545f5aeb7ea2f141ab68d3720,https://openreview.net/forum?id=M4r6dqzsS2,https://openreview.net/pdf?id=M4r6dqzsS2,True
2025,W1WJeqsxnX,CSI-Bench: A Large-Scale In-the-Wild Dataset for Multi-task WiFi Sensing,Guozhen Zhu; Yuqian Hu; Weihang Gao; Wei-Hsiang Wang; Beibei Wang; K. J. Ray Liu,"WiFi sensing has emerged as a compelling contactless modality for human activity monitoring by capturing fine-grained variations in Channel State Information (CSI). Its ability to operate continuously and non-intrusively while preserving user privacy makes it particularly suitable for health monitoring. However, existing WiFi sensing systems struggle to generalize in real-world settings, largely due to datasets collected in controlled environments with homogeneous hardware and fragmented, session-based recordings that fail to reflect continuous daily activity.

We present CSI-Bench, a large-scale, in-the-wild benchmark dataset collected using commercial WiFi edge devices across 26 diverse indoor environments with 35 real users. Spanning over 461 hours of effective data, CSI-Bench captures realistic signal variability under natural conditions. It includes task-specific datasets for fall detection, breathing monitoring, localization, and motion source recognition, as well as a co-labeled multitask dataset with joint annotations for user identity, activity, and proximity. To support the development of robust and generalizable models, CSI-Bench provides standardized evaluation splits and baseline results for both single-task and multi-task learning. CSI-Bench offers a foundation for scalable, privacy-preserving WiFi sensing systems in health and broader human-centric applications.","[ ""WiFi sensing""; ""Channel State Information (CSI)""; ""In-the-wild dataset""; ""Multi-task learning""; ""Edge AI""; ""Benchmarking"" ]",True,https://openreview.net/attachment?id=W1WJeqsxnX&name=croissant_file,https://www.kaggle.com/datasets/guozhenjennzhu/csi-bench,https://openreview.net/forum?id=W1WJeqsxnX,https://openreview.net/pdf?id=W1WJeqsxnX,False
2025,mdA5lVvNcU,Measuring what Matters: Construct Validity in Large Language Model Benchmarks,Andrew M. Bean; Ryan Othniel Kearns; Angelika Romanou; Franziska Sofia Hafner; Harry Mayne; Jan Batzner; Negar Foroutan; Chris Schmitz; Karolina Korgul; Hunar Batra; Oishi Deb; Emma Beharry; Cornelius Emde; Thomas Foster; Anna Gausen; María Grandury; Simeng Han; Valentin Hofmann; Lujain Ibrahim; Hazel Kim; Hannah Rose Kirk; Fangru Lin; Gabrielle Kaili-May Liu; Lennart Luettgau; Jabez Magomere; Jonathan Rystrøm; Anna Sotnikova; Yushi Yang; Yilun Zhao; Adel Bibi; Antoine Bosselut; Ronald Clark; Arman Cohan; Jakob Nicolaus Foerster; Yarin Gal; Scott A. Hale; Inioluwa Deborah Raji; Christopher Summerfield; Philip Torr; Cozmin Ududec; Luc Rocher; Adam Mahdi,"Evaluating large language models (LLMs) is crucial for both assessing their capabilities and identifying safety or robustness issues prior to deployment. Reliably measuring abstract and complex phenomena such as `safety' and `robustness' requires strong construct validity, that is, having measures that represent what matters to the phenomenon. With a team of 29 expert reviewers, we conduct a systematic review of 445 LLM benchmarks from leading conferences in natural language processing and machine learning. Across the reviewed articles, we find patterns related to the measured phenomena, tasks, and scoring metrics which undermine the validity of the resulting claims. To address these shortcomings, we provide eight key recommendations and detailed actionable guidance to researchers and practitioners in developing LLM benchmarks.",large language models; llms; benchmarks; evaluation; construct validity,True,https://openreview.net/attachment?id=mdA5lVvNcU&name=croissant_file,https://huggingface.co/datasets/ambean/construct-validity-review,https://openreview.net/forum?id=mdA5lVvNcU,https://openreview.net/pdf?id=mdA5lVvNcU,False
2025,lqmUbRJsNN,CLEAR: Command Level Annotated Dataset for Ransomware Detection,Barak Bringoltz; Elisha Halperin; Ran Feraru; Evgeny Blaichman; Amit Berman,"Over the last decade, ransomware detection has become a central topic in cybersecurity research. Due to ransomware's direct interaction with storage devices, analyzing I/O streams has become an effective detection method and represents a vital area of focus for research. A major challenge in this field is the lack of publicly accessible data featuring individual command labeling. To address this problem, we introduce the Command LEvel Annotated Ransomware (CLEAR) dataset, a large-scale collection of storage devices' stream data. The dataset comprises 1,045 TiB of I/O traffic data, featuring malicious traffic from 137 ransomware variants. It offers two orders of magnitude more I/O traffic data and one order of magnitude more ransomware variants than any other publicly accessible dataset. Importantly, it is the only dataset that individually labels each I/O command as either ransomware or benign activity. This labeling enables the use of advanced sequential models, which we show to outperform existing state-of-the-art models by up to 82% in data loss prevention. Additionally, this allows us to create new tasks, such as data recovery, by selectively reverting only the commands recognized as ransomware while preserving benign activity. The CLEAR dataset also includes supplementary auxiliary features derived from the data, which we demonstrate to improve performance through feature ablation studies. Lastly, a critical aspect of any ransomware detection model is its robustness to new, unseen ransomware variants, as new strains constantly emerge. Therefore, we propose a benchmark based on our dataset to evaluate performance against unknown ransomware samples and illustrate its application across different models.",Dataset; Benchmark; Sequential Data; Cybersecurity; Ransomware; Transformers; LSTM,True,https://openreview.net/attachment?id=lqmUbRJsNN&name=croissant_file,http://kaggle.com/datasets/johndoenvme/clear-command-level-annotated-ransomware,https://openreview.net/forum?id=lqmUbRJsNN,https://openreview.net/pdf?id=lqmUbRJsNN,True
2025,Lm8HcblPCJ,VMDT: Decoding the Trustworthiness of Video Foundation Models,Yujin Potter; Zhun Wang; Nicholas Crispino; Kyle Montgomery; Alexander Xiong; Ethan Y. Chang; Francesco Pinto; Yuqi Chen; Rahul Gupta; Morteza Ziyadi; Christos Christodoulopoulos; Bo Li; Chenguang Wang; Dawn Song,"As foundation models become more sophisticated, ensuring their trustworthiness becomes increasingly critical; yet, unlike text and image, the video modality still lacks comprehensive trustworthiness benchmarks. We introduce VMDT (Video-Modal DecodingTrust), the first unified platform for evaluating text-to-video (T2V) and video-to-text (V2T) models across five key trustworthiness dimensions: safety, hallucination, fairness, privacy, and adversarial robustness. Through our extensive evaluation of 7 T2V models and 19 V2T models using VMDT, we uncover several significant insights. For instance, all open-source T2V models evaluated fail to recognize harmful queries and often generate harmful videos, while exhibiting higher levels of unfairness compared to image modality models. In V2T models, unfairness and privacy risks rise with scale, whereas hallucination and adversarial robustness improve---though overall performance remains low. Uniquely, safety shows no correlation with model size, implying that factors other than scale govern current safety levels. Our findings highlight the urgent need for developing more robust and trustworthy video foundation models, and VMDT provides a systematic framework for measuring and tracking progress toward this goal. The code is available at https://sunblaze-ucb.github.io/VMDT-page/.",Video foundation model; Trustworthiness; Safety; Hallucination; Fairness; Privacy; Robustness,True,https://openreview.net/attachment?id=Lm8HcblPCJ&name=croissant_file,https://huggingface.co/datasets/mmfm-trust/V2T,https://openreview.net/forum?id=Lm8HcblPCJ,https://openreview.net/pdf?id=Lm8HcblPCJ,False
2025,KkChcYqvdg,egoEMOTION: Egocentric Vision and Physiological Signals for Emotion and Personality Recognition in Real-world Tasks,Matthias Jammot; Björn Braun; Paul Streli; Rafael Wampfler; Christian Holz,"Understanding affect is central to anticipating human behavior, yet current egocentric vision benchmarks largely ignore the person’s emotional states that shape their decisions and actions. Existing tasks in egocentric perception focus on physical activities, hand-object interactions, and attention modeling—assuming neutral affect and uniform personality. This limits the ability of vision systems to capture key internal drivers of behavior. In this paper, we present egoEMOTION, the first dataset that couples egocentric visual and physiological signals with dense self-reports of emotion and personality across controlled and real-world scenarios. Our dataset includes over 50 hours of recordings from 43 participants, captured using Meta’s Project Aria glasses. Each session provides synchronized eye-tracking video, head-mounted photoplethysmography, inertial motion data, and physiological baselines for reference. Participants completed emotion-elicitation tasks and naturalistic activities while self-reporting their affective state using the Circumplex Model and Mikels’ Wheel as well as their personality via the Big Five model. We define three benchmark tasks: (1) continuous affect classification (valence, arousal, dominance); (2) discrete emotion classification; and (3) trait-level personality inference. We show that a classical learning-based method, as a simple baseline in real-world affect prediction, produces better estimates from signals captured on egocentric vision systems than processing physiological signals. Our dataset establishes emotion and personality as core dimensions in egocentric perception and opens new directions in affect-driven modeling of behavior, intent, and interaction.",egocentric; emotion; personality; eyetracking; physiological,True,https://openreview.net/attachment?id=KkChcYqvdg&name=croissant_file,https://polybox.ethz.ch/index.php/s/LSKXPye8rGJPHMj,https://openreview.net/forum?id=KkChcYqvdg,https://openreview.net/pdf?id=KkChcYqvdg,False
